11310,9205,6277,5854,8772,15413,20221,17166,16053,16561,11700,7002,4929,3135,2285,2697,4080,6557,9599,13483,18750,23121,23708,21672,19157,16767,13698,11285,9495,7886,6459,5230,4741,4790,5927,7173,8937,14084,19522,12702,7243,6523,7248,7651,9878,11901,8771,7430,8686,9747,5520,2298,1242,1081,1415,1973,2261,1619,948,554,332,267,319,451,636,1017,1674,2613,3940,5879,7606,7992,6731,5279,4454,4263,4662,5598,7219,9286,11205
16617,13370,8494,6222,7107,10767,13333,10284,8082,7475,5127,2991,2250,1960,2536,4838,8766,14305,19588,24760,30195,33838,32096,26621,21412,17708,14042,11217,9308,7733,6433,5149,4281,4153,4594,4833,5148,7584,9958,6546,4725,5632,6816,6519,8048,9408,6941,5685,6659,8135,7930,9000,11666,11096,8547,9300,9512,7525,4535,2387,1254,778,695,706,1072,1639,2610,3964,5886,8413,11054,12231,12119,11964,11251,9371,6639,4465,3366,3153,3169
4508,3850,3502,5147,9897,18971,25160,19908,15449,13958,9367,5569,3867,2676,2523,3992,6722,10587,14866,18877,23795,28450,30851,31219,30095,27116,22727,18962,15817,13176,10718,8434,6899,5877,5566,5712,7037,10550,13826,8016,3398,1627,1231,1798,2839,4255,5180,7437,10859,13789,12426,12966,16578,17866,18171,23171,26274,22587,14411,7857,4476,2295,1222,822,870,1224,1874,2915,4272,6220,8287,8660,7721,6643,5837,4886,4058,3741,4092,5003,5943
16347,13042,8289,5902,6564,9922,12934,12210,14019,16036,11648,7165,5047,3346,2561,3131,4776,7421,10320,13830,18369,23083,26658,28804,29096,26927,22630,18827,15599,12959,10372,8051,6312,5090,4345,4106,4645,6563,8173,5122,3450,3713,4504,4727,6312,7634,5798,5252,6596,8264,8128,9190,12119,12993,13006,15906,17862,14833,9273,5048,2691,1351,777,656,701,1011,1600,2517,3774,5579,7791,9934,12439,15370,16880,14802,10639,6684,4183,3153,2745
2265,1965,1958,3188,6545,12866,17167,14569,13426,13872,9782,5958,4220,2922,2649,3758,6230,9903,13846,18147,23003,26650,25782,21968,18224,15308,12357,10275,8708,7428,6141,5118,4386,4368,5014,5193,5071,7293,9316,5956,4361,4949,5361,3583,2965,3636,4441,6355,9240,11191,7549,5022,5158,6642,9113,12823,14717,12099,7627,4299,2499,1564,1313,1456,2108,3231,4798,7010,10022,14206,18566,19413,16057,11616,8433,6376,5031,4707,5053,6109,7339
5399,4425,3571,4479,8336,15700,20789,17226,15278,15170,10553,6390,4372,2895,2406,3160,5047,7573,9484,10235,10491,10718,10832,11066,10828,10283,9266,8588,8169,7401,6595,5780,5457,6070,7746,9268,9370,13238,17861,11477,7038,6956,8069,8511,11211,13482,10543,9855,12271,14330,10446,8317,9347,10786,12978,17435,19958,16911,10719,5988,3563,2184,1675,1785,2493,3780,5525,8153,11482,16447,21731,23987,21990,19240,16441,12853,8964,5637,3898,3276,3201
5564,4442,3416,4054,7191,13175,17206,13391,10019,8823,5875,3332,2116,1232,837,908,1455,2875,5713,10480,17472,23097,23969,21558,18565,15594,12378,9531,7365,5872,4684,3702,3256,3516,4591,4843,3712,4446,5568,3724,3035,3976,5083,5088,6399,7992,7243,8190,11097,13438,10740,9544,11233,12099,13007,16659,18907,16003,10006,5422,3036,1489,841,608,594,941,1393,2153,3257,4821,6805,9256,12342,16012,18123,16531,12948,9762,8043,8120,8736
1907,1748,1942,3582,7751,15269,21469,21056,24507,28586,21055,13073,9290,6420,5015,5895,8459,12349,16408,20302,24642,28523,29202,27920,25462,21860,17297,13369,10031,7586,5820,4471,3631,3644,4307,4613,4233,5819,7467,4625,3460,4158,4597,3701,3843,4721,4668,5779,8203,10320,9312,9792,12503,13851,14778,19063,21501,18338,11671,6446,3700,1988,1134,842,1016,1450,2158,3279,4774,6764,9106,11061,12750,14949,15971,14014,10463,7117,5294,4844,4836
1029,1133,1831,4026,9119,17821,23915,19434,15891,15026,10347,6333,4476,3185,2996,4399,7297,11460,15627,19167,23284,27103,28439,28188,26901,23738,19647,16025,13058,10729,8670,6823,5573,5151,5510,5968,6559,9835,12936,8086,5184,5254,5219,2712,1245,1156,1558,2666,4201,5700,5481,6366,8178,8307,7542,9116,9673,7844,4774,2759,1592,1143,1201,1517,2281,3504,5250,7536,10811,15285,20090,21386,18234,14010,10800,8077,5987,4607,4194,4650,5233
17880,14514,9514,7335,8886,13909,17939,14497,12630,12467,8704,5222,3618,2382,1836,2367,3685,5492,6989,7827,8475,9140,9819,10532,10562,10144,9075,8216,7689,6891,6028,5313,5055,5503,7199,8764,10286,15587,22088,14504,7473,5633,6059,6850,9430,11281,7988,5912,6662,8142,7472,8201,10764,11036,10475,12745,13941,11321,7129,4002,2428,1585,1382,1689,2478,3669,5318,7715,10915,15540,20578,22518,20675,18251,16036,13405,10835,9240,9179,10660,12228
8287,6760,5101,5623,9611,17735,24369,22614,24741,27746,20449,12461,8699,5447,3271,2505,2512,3256,5287,9166,14482,18621,18847,16304,13826,11552,9312,7444,5919,4892,3994,3298,3088,3573,4938,5412,3937,4582,5764,3904,3411,4652,6345,7594,10667,12885,9302,7143,8280,9454,7111,6090,7454,9705,13079,18191,21103,17736,11335,6121,3192,1508,675,447,315,382,571,825,1217,1947,2713,2867,2416,2096,2230,2923,3835,5264,7215,9539,11746
737,814,1359,3120,7027,13943,19205,17035,17168,18785,13553,8197,5914,4129,3353,4285,6361,9396,12153,13857,15539,18038,21075,24104,25303,24101,20838,18157,15716,13559,11391,9153,7717,7096,7279,7023,5787,6775,8098,5473,4572,5722,7151,7211,8951,10688,8131,7210,8911,10753,9572,9941,12886,14470,15997,20965,24045,20622,13275,7427,4355,2513,1561,1366,1688,2491,3705,5370,7729,10940,14128,14195,11036,7344,4783,4006,4063,4892,6234,8070,9961
13205,10860,8008,8059,12904,23029,31010,27211,27149,28871,20842,12460,8778,5441,3274,2431,2267,2278,2307,2287,2027,2056,2289,2802,3308,3819,4427,5203,5712,5848,5470,4957,4713,5070,6226,7083,6910,9413,12078,7013,3672,2850,3453,4612,6807,8773,8262,9251,12399,15451,12703,11657,13900,13487,11392,12978,14168,11462,7204,4050,2338,1480,1217,1403,2045,3101,4706,6870,9854,13878,18243,19365,16085,11977,8658,6065,3700,2213,1412,1278,1318
4522,3434,1867,1103,1191,1889,2547,2225,2506,2798,1880,1082,806,694,866,1796,3628,6568,9901,14271,20181,25862,28667,29655,28893,26280,22583,19136,16488,14121,11937,9758,8422,8059,8784,9881,11213,16661,22836,14961,7154,4641,3698,2671,2633,3106,2955,3553,5144,6242,4537,3540,4436,6394,9600,13580,15673,13173,8274,4649,2648,1636,1263,1479,2088,3214,4796,6931,9983,14087,18736,20933,20361,19668,18682,15746,11754,8728,7243,7358,8075
8150,6882,5590,6599,11421,21045,27761,20866,14335,11642,7540,4312,2675,1631,908,956,1262,2052,3053,4462,6715,10253,14563,19142,21856,21644,19347,17050,15084,13150,11230,9184,8176,8155,9542,10922,11405,15899,21844,14587,7791,6254,6171,5494,6279,7691,6829,7366,9892,12162,10553,10367,13029,13541,13055,16031,17821,14858,9208,5048,2664,1403,746,569,628,811,1277,1980,2976,4527,5992,6317,5812,5237,4949,4475,4184,4373,5266,6574,7835
5379,4402,3353,4128,7474,14114,18929,16310,15678,16406,11768,6903,4764,2803,1649,1290,1475,2075,3404,5708,9191,12747,15729,17629,18344,16964,14441,11890,9805,8270,6766,5535,4949,5565,7326,9076,9419,13746,18993,12513,6224,4575,4206,3300,3442,4117,3499,3901,5425,7090,6897,7879,10591,12220,13680,17953,20671,17491,11054,6063,3325,1744,994,819,908,1464,2292,3460,5136,7471,9839,10983,10617,10497,10018,8459,6390,5016,4613,5048,5873
7639,6288,5082,5990,10540,19598,26953,25089,27320,30718,22548,13953,9972,6828,5196,5978,8646,12761,17885,24092,32386,39366,41676,40574,37904,33678,28015,22819,18746,15534,12597,9838,7890,6725,6343,5929,5445,6561,8069,5556,4503,5469,7027,7488,9701,11326,6903,3467,2686,3262,4892,7309,10483,11257,11013,13572,14990,12315,7730,4382,2471,1499,1176,1217,1738,2616,3935,5773,8296,11643,15453,16876,16283,15503,14380,11904,8642,5973,4714,4497,4545
6687,5594,4629,6033,11184,20719,27418,21992,17378,16046,10936,6500,4647,3175,2963,4315,7359,11586,16357,21274,27215,31406,30044,25626,21183,17885,14912,12632,10911,9614,8128,6751,5659,5372,5702,5357,3735,3810,4253,3547,3848,5607,6827,5892,6626,7382,4731,2957,3123,4233,5647,8019,11467,12942,13696,17489,19860,16633,10390,5650,3080,1517,810,576,642,897,1324,2105,3091,4668,6595,8955,11805,15066,16841,15049,11355,7841,5900,5472,5540
15742,12745,9012,8159,11891,20175,26591,21534,17624,16478,11359,6829,4823,3471,3220,4905,8018,12229,15258,16543,16676,16359,15029,13358,11667,10589,9555,9005,8506,8025,6951,5925,4888,4478,4528,3943,2940,2909,3365,2625,2799,4164,4758,3011,2258,2510,2652,3568,5486,7279,7851,9432,12827,13069,11761,13928,15201,12271,7730,4245,2506,1445,1150,1300,1958,2811,4415,6494,9178,13095,17257,18120,15600,12432,9892,7581,5375,3880,3291,3480,3870
6249,5142,3678,3657,5995,10594,14174,12637,12701,13599,9791,5985,4350,3169,3084,4471,7547,12020,17339,23642,32023,38925,40766,38605,35224,30009,23463,17608,12951,9519,7056,5524,4753,5120,6669,8115,8065,11265,14913,9537,6155,6294,7834,8522,11424,13950,10491,8965,10799,12471,9201,7374,8611,11105,14956,21045,24619,21383,13730,7768,4521,2587,1687,1485,1841,2665,3971,5751,8155,11680,15274,15827,13211,9958,7518,5894,4677,4228,4542,5409,6286
2681,2216,1900,2827,5951,11744,17218,19468,27278,34010,26096,16100,11704,8058,6041,6863,9569,13696,17512,20345,23209,25818,27451,27648,26937,24612,21014,17969,15622,13332,11117,8958,7408,6524,6446,6107,5289,6559,7658,4656,2849,2681,2921,2052,2059,2831,3739,5610,8493,10761,9272,9420,12155,14396,17356,23605,28094,24563,16116,9047,5357,3130,2027,1779,2290,3245,4616,6742,9676,13641,18108,19971,19357,18221,17133,14909,11992,10051,9913,11242,12842
3079,2464,2020,2780,5619,10915,15188,14328,15873,18127,13291,8256,5925,4145,3793,5372,8624,13399,17906,22210,26787,29867,28329,24278,20075,16754,13521,11193,9374,7873,6514,5288,4319,3729,3874,4373,5739,9246,12332,7837,5296,5833,6942,6700,8204,9984,8162,7909,10349,12311,9041,7335,8735,11545,16024,22776,27225,24101,15731,8880,5126,3050,2002,1816,2299,3302,4940,7235,10346,14615,19353,20979,18625,15717,12770,9570,6351,3438,1768,1141,849
3349,2934,3064,5066,10412,20437,28526,27686,31779,36865,27582,16909,12043,7940,5492,5443,6801,9052,11006,12546,13852,15287,16386,16895,16476,14941,12483,10297,8565,7031,5864,4989,4797,5640,7862,9824,10732,15592,21917,13967,6795,4748,4376,4881,6506,7561,4646,2350,2020,2575,3357,4786,7032,7690,7823,9961,10880,9063,5569,2884,1508,848,568,527,669,1046,1609,2471,3656,5393,7321,9280,11137,13304,14676,13471,10943,9178,8791,9793,11035
7519,5954,3995,3681,5612,9912,13092,11392,11220,12118,8633,5262,3663,2333,1803,2558,4171,7108,11107,16992,25265,32738,35467,34971,32306,28239,22341,17119,12991,9829,7493,5817,5030,5267,6830,8174,7511,10111,13292,7831,3719,2493,2709,3742,5654,7319,6588,7225,9768,11590,8012,5527,5463,4288,2345,2005,1877,1371,836,554,498,583,861,1333,2229,3425,5156,7668,10858,15377,20391,22223,20079,17282,14654,11503,8056,5490,4116,3931,4242
5617,4646,3683,4493,8325,15636,20730,16742,14233,13711,9605,5690,4095,2942,3077,4747,8121,13334,19350,26171,35117,42911,45158,43602,39976,34785,27702,21108,15865,11874,9057,6623,5222,4714,4868,4692,3883,4782,5838,3544,2422,2858,4395,6943,10872,13812,10620,9296,11311,13673,11737,11703,14811,16694,18474,24016,27857,24201,15502,8651,4944,2660,1444,1080,1175,1679,2530,3765,5543,7994,10579,10866,9202,7216,5766,4404,3599,3074,3312,3966,4792
3743,3108,2678,3739,7533,14371,18753,14192,10010,8433,5335,2990,1972,1317,1379,2272,4284,7540,11848,17911,26154,32256,32103,27113,22034,17795,13369,9956,7277,5468,3965,3001,2339,2420,3049,4075,5933,9934,13866,8199,4152,3063,3007,2483,2782,3762,4086,5485,7931,9613,6693,4944,5456,6746,9016,12501,14213,11945,7537,4194,2449,1550,1339,1600,2389,3554,5370,7724,11099,15691,20877,23299,22608,21604,20228,17024,12630,9150,7339,7185,7548
5253,4016,2132,1215,856,1146,2266,4609,9568,13106,10114,6340,4556,3370,3154,4702,7835,12565,17795,23888,31183,36318,34805,29059,23208,18746,14770,11557,9163,7435,6117,5202,4884,5633,7806,9766,10324,15142,20838,13572,7061,5398,5372,5522,7188,8468,5972,4577,5371,6797,6949,8386,11564,14091,17019,23185,27021,23789,15519,8631,5046,2891,1841,1624,1974,2903,4365,6258,8987,12539,16756,18269,17258,15929,14257,11381,8277,5346,3812,3391,3559
9217,7230,4967,4339,6202,10818,13562,9522,5548,3583,1850,907,676,579,928,1945,3962,6465,8753,10739,12814,14355,14055,12941,11459,10010,8420,7147,6176,5276,4351,3766,3318,3664,4838,6040,8586,14073,20404,13613,7677,6670,7339,7646,9855,11309,6464,2548,1147,830,778,1038,1634,2378,3440,4935,5425,4373,2555,1361,898,716,837,1161,1829,2816,4328,6320,9063,12741,16912,18987,18678,18497,17668,14638,10347,6357,4092,3188,2878
10698,8722,6320,6267,9957,18273,25004,24439,28410,33154,24817,15197,10804,6866,4339,3673,3877,5166,7813,12532,19668,26383,29399,29583,28625,25911,21773,18155,15264,12821,10669,8517,7292,6790,7312,7163,5842,6653,8049,5405,4330,5107,5809,4388,4213,4617,3687,3761,5015,6393,6273,7338,9865,11591,13607,18129,20468,17266,11029,6218,3611,2067,1299,1185,1590,2187,3453,4976,7131,10155,13312,14861,14701,14681,14211,12397,9829,7730,7215,7864,8728
13783,11123,7444,6150,8256,13938,19197,19689,24936,30226,22764,14205,9874,6340,3987,3244,3360,4532,7312,12593,20408,27710,30873,30849,29407,26016,21139,16414,12790,10025,7771,5803,4428,3522,3122,2860,3105,4423,5624,3974,3371,4379,5738,6068,7869,9604,7835,7627,9638,11261,7886,5700,5986,6388,6952,8965,9837,8023,4944,2740,1564,1073,942,1093,1654,2541,3729,5515,7879,11124,14753,15970,14363,12646,11063,9385,7826,6906,7359,8586,9922
1027,937,1320,2664,5900,11790,15725,13214,11935,12000,8380,5000,3465,2184,1512,1619,2409,4421,7563,13100,20824,27230,27956,25060,21992,19187,16478,14288,12800,11346,9793,8201,7225,6981,7829,7907,5855,5945,6563,3975,2656,2694,3775,5321,8009,10007,7833,7003,8579,9929,7180,5504,5900,5805,5678,7082,7495,5894,3537,1929,1134,700,644,800,1236,1910,3021,4537,6467,9270,11903,12014,9379,6401,4602,4173,4689,5959,7874,10245,12392
13668,11030,7768,7228,10538,18670,24931,23239,25271,28205,20785,12833,8933,5724,3668,3333,3917,5318,7148,9679,13315,16558,18151,18530,17817,15938,13272,10894,9085,7542,6346,5242,4817,5618,7461,9529,10221,15087,20723,13242,6952,5469,5723,6089,7930,9477,7025,5937,6983,8237,6446,5842,6911,6735,5975,6993,7375,5792,3419,1704,893,544,339,367,447,733,1177,1879,2767,4184,5726,7369,9128,11102,11777,10029,7290,4755,3388,2861,2762
6133,5181,4718,6153,11540,21706,28886,23009,17881,16255,11003,6584,4595,2849,2141,2695,4305,7147,11345,17615,26188,32941,33095,28508,23829,19904,15812,12589,10073,8177,6718,5513,5043,5276,6692,7740,6994,8898,11373,7020,4042,3686,4762,6175,9127,11424,9299,8815,11304,13764,11493,11011,13595,14375,15022,19040,21421,18141,11533,6369,3838,2251,1536,1666,2193,3276,4838,6979,10036,14399,18836,20761,19758,18554,17180,14436,11235,8701,7827,8479,9368
5940,4894,3799,4495,8009,14880,20545,19627,22352,25578,18794,11651,8380,5870,4753,5772,8343,12194,15354,17003,18259,20120,22397,24787,25215,23439,19560,15996,13117,10689,8522,6465,5128,4278,3908,4015,4789,7163,9254,5880,4241,4816,5923,6243,8051,9850,8090,7846,9959,11858,8417,6673,7480,9552,13232,18382,21463,18283,11600,6403,3638,1921,1057,720,804,1067,1692,2530,3637,5372,7178,8466,9294,10586,11114,9988,8182,6855,6737,7633,8652
3196,2369,1291,852,1047,2090,3925,6911,13028,17669,13651,8668,6336,4619,4177,5833,9248,13957,17996,20705,22809,24281,23718,21794,19710,17515,14847,12886,11439,10057,8614,7361,6669,6908,8477,10001,10960,16090,22310,14263,6580,3910,3424,4378,6283,7808,6161,5762,7150,8243,5471,3738,3571,3022,1905,1910,1936,1423,815,559,405,532,631,1014,1613,2580,4018,5871,8482,12051,16048,18553,19485,20739,21471,18904,15017,11387,9819,10202,11123
17202,13666,8290,4979,3987,4466,5103,4461,4699,5120,3671,2223,1622,1312,1532,2787,5076,7828,9676,10007,9272,8296,7018,5487,4245,3640,3169,3022,3027,2890,2633,2327,2193,2676,3546,3652,2290,2427,2906,2410,2916,4591,6363,7773,10790,13392,10199,8869,10661,12483,9355,7832,9207,10964,14123,19354,22267,18814,12051,6850,4121,2548,1841,1917,2558,3777,5392,7742,10969,15535,20523,22057,19271,15995,13045,10445,8219,6813,6656,7485,8588
2171,1831,1515,1990,4125,8081,11072,10639,12284,14211,10424,6551,4867,3640,3604,5379,9015,14315,20299,26419,34158,39756,39168,34236,28827,24151,19087,15048,11949,9618,7799,5913,4675,3919,3697,3654,4106,5781,7199,4544,3146,3544,4578,5380,7515,8909,5995,4005,4135,4719,3745,3675,4275,3900,2933,3078,3175,2331,1302,674,412,305,360,372,583,920,1505,2233,3450,5063,6562,6669,5309,4021,3357,3333,3849,4989,6574,8572,10393
8010,6741,5436,6508,11555,21698,29466,26950,28166,31175,22757,13979,9821,6362,4227,3769,4605,6525,9750,14403,21729,28751,32461,33720,33303,30284,25501,20949,17254,14323,11597,9394,7941,7564,8595,9305,9507,13106,17318,11014,6708,6226,7235,7885,10350,12108,7736,4409,4042,4444,4266,4761,6755,8594,11324,15579,17596,14698,9208,5193,2921,1635,1127,1081,1462,2059,3321,4829,6996,9816,13158,15261,16538,17956,18572,16360,12766,9670,8435,8638,9434
7758,6287,4442,4666,7597,13332,17147,12877,8746,7027,4360,2418,1604,1304,1451,2671,5185,8822,13675,20547,29825,37927,40618,38665,35441,30705,24363,18412,13771,10482,7855,6049,5167,5363,6626,7643,7247,9948,12882,8123,4878,4804,4983,4054,4182,4675,3149,2402,2755,3453,3027,3269,4058,3170,1400,880,697,493,349,267,219,258,418,609,918,1482,2354,3530,5345,7638,10158,11572,12016,12852,13194,11793,9769,8376,8330,9439,10714
8612,6879,4570,4165,6087,10767,15137,16543,22435,27451,20761,12891,9349,6292,4608,5009,6848,9755,12578,14967,17564,20122,21275,21427,20461,18478,15175,12484,10248,8323,6809,5601,5242,5635,7401,9127,9812,14424,20014,13237,7400,6720,7465,8378,11000,13477,10246,8743,10555,12383,10494,10223,12486,11775,9491,10494,10882,8545,5185,2778,1574,927,688,800,1234,1864,2864,4246,6265,8806,11527,12370,11295,10151,9129,7454,5415,3991,3349,3557,3980
8115,6327,4136,3509,5225,9424,13766,16540,24402,31034,23890,14770,10496,7261,5372,6010,8443,12093,15779,18857,22053,24113,22188,18168,14521,11554,9157,7235,5805,4734,3853,3373,3314,4067,5770,7436,7527,10708,14616,9430,5793,5852,6796,6657,8260,10037,8592,8678,11294,13742,11433,10875,13382,15294,17362,22868,26557,22930,14729,8145,4669,2500,1550,1233,1476,2188,3275,4924,7096,10164,13162,13247,10052,6297,3650,2169,1433,1134,1259,1607,2068
9788,8019,6135,6645,11080,20151,26609,21656,18263,17536,12247,7335,5239,3409,2709,3625,5725,9041,13437,19258,27258,33310,33928,30494,26329,22820,19131,16207,13702,11920,10097,8369,7100,6634,7223,7136,4532,3808,3789,3137,3386,4873,6180,5364,5924,6459,3604,1539,970,812,663,679,881,1519,2502,3771,4241,3332,1920,1077,751,684,806,1150,1700,2824,4151,6032,8688,12362,16433,18284,18341,18151,17632,15130,11767,8966,7949,8319,9189
16247,13099,8567,6723,8435,13938,19188,20739,27721,34156,26156,16148,11369,7351,5018,4593,5479,7419,10465,15082,21716,27742,30060,29735,28044,24539,19345,14717,10992,8206,6036,4511,3532,3247,3712,4788,7171,12252,17069,10750,5873,5042,5927,7095,10026,12466,10468,10357,13213,16001,13047,12013,14582,14431,13517,16133,17888,14738,9227,5264,3135,1912,1605,1806,2516,3556,5364,7706,10938,15271,20493,22841,22090,20887,19603,16464,12237,8795,7005,6849,7291
5450,4268,2627,2209,3223,5739,8286,9144,12509,15687,11919,7224,5236,3259,2150,2039,2767,4166,6719,10687,16597,22254,25425,26287,25827,23519,19837,16544,13896,11625,9645,7803,6926,6874,8127,9386,10463,15568,21554,14297,7743,6433,6641,6444,7938,9589,7116,6042,7240,8551,6613,6007,7252,8551,10001,13379,15048,12523,7833,4444,2581,1679,1289,1518,2183,3310,4832,7083,10029,14241,18531,19688,16456,12136,9053,7019,5861,5634,6360,7786,9167
12694,10551,7818,8032,12768,22608,29622,22901,17311,15242,10211,6156,4258,3011,2716,3740,5839,8661,10636,10960,10116,8967,7405,5767,4436,3435,2664,2151,1873,1491,1392,1333,1555,2269,3722,5350,7608,13026,18824,12929,7542,7425,8569,8625,11067,13446,10625,9698,11896,13799,9350,6267,5869,4740,2911,2728,2661,1958,1187,714,595,563,826,1257,2013,3136,4613,6761,9592,13455,17770,19099,16062,12317,9577,7523,6384,6060,6777,7955,9533
1752,1698,2173,4271,9242,18507,25600,23460,24831,27795,20393,12444,8849,5875,4452,5161,7353,10776,14235,17645,21213,23505,22303,18694,15111,12122,9334,7065,5172,4039,3079,2497,2443,3148,4545,5496,5478,8070,10930,7302,5201,5876,7084,6267,7136,8219,5573,3982,4548,5637,5875,7203,10173,12676,15582,21241,24578,20872,13290,7323,4125,2187,1091,804,871,1195,1798,2739,4135,5945,8166,9767,11145,12559,12938,11228,8047,5352,3906,3492,3720
14683,12065,8054,6886,9237,15510,20556,18272,18570,20201,14668,8976,6468,4537,3894,5268,8288,12477,16272,19281,22185,23981,23625,21316,18703,16268,13514,11557,9828,8449,7137,5876,5015,4753,5110,4713,2704,2085,2222,2372,3314,5262,6691,5940,6813,7786,5895,5132,6333,7550,5998,5652,7187,8588,10338,13974,15970,13231,8340,4727,2756,1718,1406,1553,2226,3290,4902,7063,10062,14283,18740,19746,16606,12502,9367,7026,5303,4379,4356,5059,5848
6009,4951,3998,4927,8671,15963,20788,14723,8639,5457,3063,1553,1077,1111,1819,3783,7181,12172,17682,24271,32713,40193,42269,40636,37246,31989,25219,19135,14080,10354,7767,5698,4456,3910,4242,4806,6280,9896,13465,8200,4817,4371,4997,5284,6614,8239,6597,6358,8169,9545,6884,5209,6084,8628,12569,17976,21056,17811,11280,6387,3679,2043,1250,1115,1458,2124,3287,4711,6801,9749,12912,14211,13816,13179,12452,10337,7600,5371,4309,4343,4528
8926,7309,5417,5553,9186,16583,21850,17817,15339,14900,10215,6165,4287,2684,2097,2749,4267,6471,8606,10139,11718,12977,12475,11071,9639,8339,6969,5936,5225,4610,3810,3221,2859,3072,3808,4100,3752,5308,6763,3634,1743,1447,1573,2034,3014,3682,2464,1596,1909,2445,2193,2625,3699,4823,6241,8616,9492,7842,4735,2484,1385,830,719,833,1216,1928,3018,4540,6554,9314,12398,13817,13714,13626,13191,10843,7889,5242,3956,3678,4009
4883,3866,2561,2380,3997,7391,10803,12445,17713,22022,16869,10404,7460,5119,3873,4520,6813,10464,15433,22275,31356,39704,42485,41144,38342,33552,27256,21647,17151,13696,10940,8670,7196,6921,7684,8499,9196,13122,17828,11762,7284,7365,7968,6690,7224,8321,6602,6328,8069,10321,10270,11730,15725,16345,15552,18960,21153,17596,11043,6201,3400,1775,1024,761,910,1334,2051,3194,4680,6799,8746,8999,7577,5753,4594,3663,3012,2631,2961,3730,4394
5194,3935,2203,1094,763,833,1124,1641,3101,4080,2994,1696,1268,921,1030,1768,3591,6361,10550,16674,25143,31110,30307,25008,20281,16721,14044,12276,10812,9717,8423,7010,5872,5281,5363,5038,4706,6029,7267,4174,2223,1881,2001,1872,2388,3175,3471,4549,6561,8460,7830,8443,10979,11743,11806,14697,16440,13583,8506,4647,2734,1542,1118,1088,1527,2271,3467,5051,7375,10471,13619,14356,12291,9850,8244,6973,6380,6526,7616,9426,11159
17288,13834,8522,5777,5652,7956,10127,9858,11843,13710,10155,6275,4562,3280,3113,4589,7631,12185,17004,22282,28564,32841,30991,25169,19395,15111,11095,7883,5343,3641,2568,1857,1717,2044,2887,3842,5328,8952,12499,8183,5646,6411,7690,7107,8470,9985,7538,6649,8208,9712,7839,7409,9325,11446,14434,19632,22807,19667,12554,7079,4242,2453,1737,1708,2294,3416,5080,7236,10274,14610,19231,21021,19000,16011,14005,11701,9458,8366,8775,10083,11778
3352,2702,1928,2064,3889,7522,11113,12832,18329,23163,17625,10941,7693,4839,2802,1946,1676,1699,2379,3529,5571,8617,12463,16425,18494,17845,15095,12255,10039,7988,6355,4996,4254,4351,5203,6169,8045,12872,17884,11178,5622,4256,4884,6915,10385,12793,9115,7076,7910,9217,7469,7222,8867,9242,9380,11754,12912,10596,6575,3695,2213,1394,1207,1432,2177,3216,4686,6886,9765,13792,18197,19487,17022,13931,11566,9524,7894,7424,7974,9718,11483
7180,5634,3464,2391,2853,4842,6455,5915,6779,7720,5614,3464,2531,2046,2546,4400,7762,12158,15477,16999,17928,19830,22781,26106,27784,26318,23158,20116,17394,15149,12591,10269,8828,8160,8731,8776,7287,8380,10019,6413,4251,4420,5372,6305,8562,10297,7232,5349,5992,7061,5668,5522,7334,9319,12170,16753,19311,16303,10190,5607,3127,1572,950,712,821,1143,1888,2897,4381,6316,8276,8551,7331,5948,5073,4497,4389,4894,6006,7664,9219
10381,8509,5874,5429,8196,14511,20432,21523,27974,34095,26007,16143,11634,7787,5829,6424,8496,12186,16070,19927,24047,27380,27472,24684,21978,18650,15013,12209,9832,7912,6459,5181,4317,4057,4525,5795,8844,14867,21320,14353,8289,7610,8061,6603,6943,8199,7510,8217,10927,13253,10709,9602,10959,9179,5197,4205,3837,2923,1679,1023,797,835,1088,1662,2541,3866,5715,8137,11626,16405,21726,24431,23689,22537,21051,17383,12605,8614,6414,5823,5909
16858,13575,8339,5475,5450,7820,11001,13739,21204,27407,21196,13109,9564,6549,5097,6055,8795,13092,17308,21299,25878,29691,30722,29711,27467,24246,19879,16150,13306,10904,8823,7025,5614,5124,5298,5858,7531,11772,16006,10267,5451,4477,4573,4259,5129,5993,3802,2399,2587,3121,3437,4442,6335,7333,8291,10649,11888,9598,5881,3205,1807,1121,1013,1156,1743,2669,4278,6296,9001,12668,16719,17720,14625,10782,7695,5417,3551,2299,1868,1922,2191
12562,10044,6338,4556,5095,7845,9920,8450,8215,8695,6150,3636,2643,1957,2069,3428,6032,9460,12478,14501,16871,19850,23104,26241,26932,24703,19938,15418,11769,8832,6628,5068,4425,4812,6325,7413,7582,11138,15162,9539,5487,4998,5602,6024,8045,9818,7456,6469,7984,9605,8224,8442,10831,13000,15620,21124,24258,20856,13391,7313,4220,2275,1378,1021,1244,1832,2662,4061,5903,8364,11437,13372,14758,16527,17147,14881,11227,7915,6180,5944,6271
1023,1110,1781,3870,8463,17025,22790,19830,19200,20333,14591,8858,6164,3621,2046,1320,974,781,844,1084,1724,2396,3309,4228,4864,5087,5185,5385,5497,5247,4800,4186,3877,3980,4836,6060,8161,13221,18814,12422,6841,5940,6143,5294,5819,6753,5507,5141,6528,7420,5146,3776,4104,4647,5760,7754,8626,6995,4201,2190,1229,765,602,687,1012,1535,2480,3780,5603,7938,10262,10535,8462,6365,4657,3348,2163,1541,1288,1454,1698
