7352,4725,9307,22991,19404,14738,6208,2496,3200,5037,4547,3747,3514,4285,5579,5111,3690,2752,3298,6147,2962,3941,2754,1509,704,613,974,2197,3458,1426,605,638,1577,3815,8236,15317,13994,9020,4788,2528,2903
16861,9668,12975,30694,29370,24055,10602,5599,9201,16871,21394,24278,23058,17452,12293,8640,6187,7241,9089,18248,5913,5094,8960,6443,2620,3997,8458,13009,19965,10514,3509,1521,2258,5030,10431,19385,19270,14393,9456,7639,9963
13998,7601,8516,18661,14979,11160,4662,2265,4000,9293,18658,21902,14953,10017,6968,5045,4157,6596,6939,11895,4703,5318,5709,6035,8023,9383,13759,16103,23835,12941,4359,1786,2372,5049,10257,19457,21923,21267,14581,10156,11976
11905,6717,9259,22896,28580,25728,11246,4743,4904,7965,11963,12538,8460,6354,5376,4506,3897,6171,8155,16318,4532,1745,368,266,585,1616,4254,7464,11425,5695,1570,540,604,1400,3320,6858,11314,15316,10021,4272,3329
8326,4840,8442,20380,15367,11080,4744,3238,8126,15463,16955,19361,21095,16031,10785,7070,5216,7031,7976,14319,5624,5842,4268,5374,9850,9704,10333,9217,11777,5766,1622,558,672,1859,4365,8374,8740,8323,5877,5006,6715
11123,6620,10323,23790,14402,8740,3560,1716,3273,7138,12452,20699,26466,21328,14995,10025,6732,6766,8986,18936,6764,6165,8368,8317,9862,7733,5260,5431,7389,3467,912,405,601,1543,3568,6819,7745,8197,6945,7875,11201
9571,5361,7582,18090,16633,13153,5761,3144,6285,11980,15438,19796,22278,17439,12380,8625,6129,7474,7954,13989,4150,2849,4301,3519,3038,3811,6361,11705,18599,9688,2934,907,894,2107,4746,9215,12009,14408,9894,6709,7837
4464,3549,9619,24023,14734,8933,3649,2295,5827,13523,24228,26840,17424,10719,6217,3850,2903,4934,4528,7067,3771,5574,3855,4847,8625,10304,14740,18392,28349,15907,5267,2134,2426,5115,10402,19148,16297,7901,4924,5377,7876
18132,9322,7232,13007,6688,3481,1159,511,956,2555,4958,5794,4383,4596,5254,4853,3691,3937,6353,13528,5742,7248,10251,7459,3737,6241,12528,13025,17864,9458,2917,899,900,2093,4714,8788,8252,6453,5627,7286,11016
17657,9000,7294,15519,24329,23191,10076,4208,4351,8834,19551,28828,28649,21605,14713,9780,6831,7981,9622,18978,6584,5445,5315,6562,11049,10981,12457,15330,22955,12595,3835,1084,870,1768,4211,7992,6858,4244,2725,2818,4312
18270,8634,2778,1719,1197,909,447,1030,5162,13406,26081,32609,26861,19839,14554,10744,7736,8918,10017,17821,6381,5960,8672,7293,6301,5997,7444,8362,11615,5895,1679,745,1096,2854,6259,11748,11053,8069,4894,3506,4381
10023,4572,1986,3440,6608,6187,2479,1057,1867,4317,7809,14070,19365,16783,13376,10138,7331,8249,9660,18325,7304,7348,8063,6231,4847,5353,8568,15860,26466,14931,4765,1570,1608,3677,7709,14392,12555,7556,4717,4360,6199
10685,5296,4251,10508,24688,25411,11494,5921,8879,14955,16300,20197,24341,20474,15481,11173,7511,6688,6945,12322,4112,3832,6966,6466,7012,9312,15133,16716,24170,13506,4215,1126,673,1377,3255,6062,5497,4322,5150,8309,13199
3868,3040,8210,21901,21528,17792,8036,4617,9013,19684,34597,43801,39265,29032,19608,13270,8872,8552,8619,14834,6588,8126,9887,9484,11280,11593,13955,11843,14891,7742,2591,1306,2199,4711,9847,18211,16661,10549,5306,2640,2851
1174,2416,11406,30838,26253,20312,8827,4543,7399,12882,14880,18435,21479,17721,13835,10003,6366,4877,6915,13919,6046,7348,8991,6805,4786,5633,9337,16281,27039,15571,5073,1881,1958,4267,8702,16157,13590,6341,3055,2324,3266
9548,6136,11403,27178,14125,7453,2810,1442,3709,10029,22972,31898,29177,21105,13827,9212,6674,8527,10261,19500,6677,6136,10779,11031,12778,12958,14691,11241,13255,6746,2277,1303,2427,5314,11086,20812,21850,17768,10820,6321,6877
91,361,3118,9651,9339,7507,3310,2778,7973,15126,15020,15324,16312,11966,7626,4592,2889,3506,4618,9856,3463,4509,8652,7460,6119,7649,11827,7565,7482,3353,959,656,1321,3348,7251,13815,16527,17262,10028,3062,1226
12672,6736,7223,16142,17539,14901,6375,2788,3741,9654,25172,34924,29123,19183,10393,5656,3089,2725,2214,4114,3845,7504,9734,8972,9587,7153,4551,8279,12914,6631,2210,1215,2161,4772,9645,18216,20937,21307,14800,10017,11267
9536,5883,10825,25256,12834,6629,2638,2486,8065,18721,31830,38342,30846,21671,13933,9053,5863,5402,5154,8926,3969,4773,2252,1805,2629,5891,12152,9710,11491,5561,1671,747,1224,3020,6597,12467,12047,9213,5158,2478,2715
115,1327,9390,25660,19062,13237,5418,2327,3754,9475,21864,26495,17766,12275,9293,7182,5473,6630,5126,6523,2737,4502,9300,9440,11078,7974,3810,5893,8891,4358,1473,1083,2292,5410,11189,21181,22284,18769,12374,9075,11113
2296,1177,2121,6019,6791,5880,2569,2204,6367,14782,26284,32090,25604,17323,10809,6912,4592,5163,2714,1863,2363,5605,10517,8970,7404,7196,9276,15323,24665,13509,4392,1534,1640,3336,7040,13289,15489,15809,10534,6537,7188
11786,5636,4377,8233,5965,4054,1654,1814,5961,12508,16204,21919,25923,20561,14652,9976,6856,7403,5829,7135,2673,3355,4918,3800,2642,3481,6062,4995,6085,2565,578,250,252,420,1001,2404,2770,2889,1830,1495,2176
11921,5702,3468,5974,5061,3815,1448,831,2579,9225,26415,37995,33070,23338,14600,9325,6601,8178,10892,21801,7125,5484,7163,7748,10917,10236,10673,10450,13923,7028,2327,1276,2220,4934,10142,19110,21870,21793,14437,8974,9700
12453,5880,3501,7209,16087,16182,7406,4491,8942,18133,28290,35913,34912,26510,18841,13075,8582,7095,5791,8194,4092,5559,6176,7109,11083,11125,12520,12442,16901,8789,2900,1370,2057,4402,9104,16774,14130,7227,4724,5437,8013
8722,4289,4090,11058,24782,25308,10984,4134,3031,7156,22390,36204,35962,26389,16472,10214,6733,7475,8118,14212,3398,1016,1423,1614,2822,6091,12610,16393,24687,13547,4238,1158,805,1880,4239,8293,9273,9202,6323,5128,6632
7694,4222,6815,17918,25918,24568,10911,5419,7985,13359,13908,12910,11052,9678,9225,7915,5991,6568,3537,1301,685,1296,4014,5791,10211,10600,12350,14488,21440,11441,3815,1514,1927,4451,9263,17267,17146,13513,8828,7216,9273
9583,6282,12380,31511,30811,25676,10931,4097,2491,3984,10404,13552,10545,7360,4762,3347,2722,5224,9129,21595,7629,5790,1328,905,2009,3322,6193,9755,15072,7828,2640,1605,2829,6234,12666,23974,25831,22445,14752,10028,11684
5360,2889,4916,13392,22625,22066,9773,4955,7524,15948,31372,41703,37397,26804,16686,10553,6828,6934,9301,19536,8172,9066,11056,8695,6429,5210,5122,9628,15233,7910,2481,873,1099,2454,5300,9884,8704,5575,4000,4392,6375
14134,6570,2454,2945,6351,6372,2622,1716,4611,10617,19298,26842,26967,19669,12168,7336,4245,3767,4110,7839,3947,6213,10324,8439,6436,5717,7016,14331,24277,13595,4454,1820,2268,4837,10122,18705,18000,12635,8897,9155,13030
13567,8031,11571,25892,13261,6755,2655,2150,6111,12364,14521,12660,7891,5565,4497,3750,3814,7230,10411,21814,7954,6996,8162,7641,8871,7333,6337,7890,11578,5933,1771,998,1673,3879,8238,15291,13324,7440,4536,4331,6310
17692,9840,10952,22697,9802,3809,1520,1855,6751,15452,23778,25286,16666,11042,7431,5334,4393,6922,10126,21631,6879,4094,5972,5597,6413,7935,11647,8467,9573,4652,1623,1235,2444,5413,11204,20927,21304,16076,10643,8796,11609
1611,2193,9765,26881,25481,20804,9237,5234,10436,22413,38326,48679,43961,31836,21319,14191,8904,7283,5008,6105,3291,4941,6039,7092,10908,11994,15739,17118,24860,13622,4333,1511,1500,3443,7230,13541,13450,10326,5366,2091,1756
16176,7800,4272,7197,11473,10600,4603,2175,3769,9406,20970,31092,30990,22264,13323,7950,5196,6352,7379,14118,5375,5736,5542,3461,1286,1973,4729,10260,16855,9052,2991,1390,2104,4727,9797,18649,19023,15177,9269,5938,6802
4447,2613,5911,16194,22804,21184,9366,4823,8330,14399,15145,13184,9280,6449,4775,3452,2338,2474,982,710,1821,4755,7502,6228,5124,5414,7167,6468,8295,3964,1343,1084,2347,5321,11121,20999,20166,13103,7047,3854,4125
6266,4630,11619,30669,31722,26799,11804,6128,9206,15641,17159,19519,20861,15578,10386,6543,4929,6958,7587,12742,4699,5593,8718,6914,5036,7310,12942,10900,13217,6586,1808,646,649,1499,3421,6749,9131,11022,7739,5918,7206
10388,6153,9569,22294,15457,10368,4381,2644,5899,12100,17720,19439,15135,10681,7057,4816,3281,3799,6798,15368,4536,4138,10739,9891,9156,9510,11823,6469,5607,2362,823,738,1593,3937,8256,15457,18947,20916,13949,7745,7863
17246,9409,9275,20626,25437,22658,10207,5240,8530,17771,31946,38836,30744,19927,10785,5659,2894,2300,2375,4505,1336,1399,1599,2435,4997,8109,14826,16014,22362,11958,3638,955,701,1464,3497,6666,6146,4610,3549,4179,6416
7214,5258,12521,32421,31385,25907,11389,5955,9484,18540,29650,36461,32705,22579,13160,7530,4712,5411,4797,7700,2906,4397,9116,9725,12270,11233,11480,15320,23529,12815,3871,977,565,1154,2544,5310,7705,9810,8123,8230,11491
1351,1457,6240,15786,7381,3301,1284,1720,6620,14196,19108,21244,18716,13700,9720,6934,5282,7060,7374,12339,5182,6431,6629,6208,7216,9440,14686,15664,21943,11676,3586,897,517,913,2177,4528,6697,8882,7578,8254,11799
5255,3912,10234,27119,30469,26409,11738,6266,10131,18679,25285,29148,26431,18415,11240,6737,4388,5217,8864,20245,5964,3250,4104,6283,11862,12201,13788,13675,18498,9766,2984,832,658,1314,3052,6255,10280,14072,8768,3719,2887
13563,7790,11105,25686,19491,13975,5891,2223,1834,3698,8177,10601,8664,7623,7433,6484,5366,7277,9904,20766,8160,7305,4695,4629,6915,6392,6369,6369,8448,4193,1416,933,1709,3967,8320,15227,14879,11615,7450,5462,6652
8217,5281,10340,26708,31464,27854,12153,5389,6349,10795,16382,20554,19649,14814,10673,7536,5635,7356,7648,12533,4518,5277,10223,9161,8364,8376,10828,12525,17790,9099,2566,569,383,664,1781,3650,3360,2531,1539,1531,2428
16929,9018,9918,22254,23498,20100,8819,4364,6620,13044,21456,27695,26535,20536,15094,10821,7609,7819,8854,16424,4510,2092,3973,3907,4703,6023,9396,5364,4930,2176,770,769,1642,4058,8694,16078,13241,6730,5010,6738,10171
4522,3637,9985,25483,16471,10629,4591,2828,6949,14705,22114,23485,17114,11158,6704,4221,3079,4615,8306,19656,6382,4657,5255,6729,11695,11092,11513,16830,26703,14837,4782,1433,1267,2848,6079,11224,8619,3392,1898,2361,3920
6083,3360,5300,13675,17589,15778,6946,3174,4438,9514,18408,21542,15220,11063,8495,6553,4477,4310,2078,1459,1057,2988,8546,7797,7078,8615,12867,12091,15978,8258,2712,1107,1586,3692,7677,14316,15150,13608,9406,8035,10522
16237,8576,8264,16158,6388,1938,703,1023,4569,12530,26324,34831,30199,21049,13025,8057,5245,5875,2929,1442,2550,4980,2468,4130,9190,7529,5231,8301,12832,6436,1772,615,731,1700,4044,8034,11411,14305,10698,8854,11340
18392,9997,10801,24303,30425,27209,11748,4367,2459,3396,9567,15085,15206,11923,8609,6133,4463,5238,3244,3297,2573,4714,5268,4170,3631,4860,8662,12655,19573,10393,3165,995,945,2181,4737,8995,9669,9009,5392,3022,3213
4784,2851,5841,15726,24485,23219,10261,4601,5601,12638,29185,40270,34875,24596,15439,10042,6623,7349,10225,21487,8481,8775,10438,8445,6647,7985,12404,11712,15333,7816,2439,938,1131,2838,5919,11081,13514,14883,10839,8660,11175
412,1748,10643,27926,13655,6533,2449,1869,6099,14375,25463,32400,29037,20012,11549,6516,3737,3578,7408,17951,6214,5781,8437,7951,9010,9361,11380,5067,3142,1302,607,977,2394,5693,11820,22254,22016,16308,9354,4851,4785
17631,9458,9677,19650,9809,4923,1773,1294,4178,8407,10273,14226,18560,16465,13571,10154,6359,4024,3404,4864,3539,5386,2075,2316,4921,7640,13500,14658,20414,10829,3247,948,877,2015,4556,9045,13707,18071,12462,7163,7461
7293,4869,10318,26911,31214,27429,11811,4651,3371,4328,6836,9296,9854,8527,7285,5747,4526,5786,6363,11735,4544,5544,8425,7428,7249,9109,13875,13423,17427,9167,2922,1331,1906,4426,9134,17088,16299,11985,7435,5498,6864
11913,6250,6110,13806,17525,15849,6993,3692,6201,10625,10566,8582,5665,3594,2363,1787,2207,5537,9488,21908,6828,4977,8459,7951,8668,6855,5106,1627,672,432,407,946,2258,5268,10557,20041,22020,20173,12927,7607,8148
7878,4547,7438,18727,21049,18288,7928,3473,4307,7952,13014,15143,11844,8013,5201,3299,1975,1790,1449,2708,2007,3646,2528,1850,1950,2538,5010,11113,18018,9376,2915,918,1006,2269,5039,9813,14984,20224,14711,9551,10537
8793,5177,8382,18930,8696,3798,1411,2062,7578,15219,17425,18439,17705,14088,11224,8440,6177,6984,6996,11883,4458,5406,8776,6498,3246,6763,14921,17611,25716,14247,4359,1154,714,1288,3099,6066,5239,3503,2298,2359,3587
225,569,3625,10246,8567,6275,2676,1783,4970,10519,15609,21682,24346,19641,14531,10248,6643,5434,4140,5792,4162,7720,10795,7985,4218,4531,6855,4025,3872,1589,493,407,695,1770,4123,8173,12191,16018,11952,8837,10687
3373,1826,3774,10679,17267,16280,7210,2832,2825,5865,13639,20632,21355,16852,12678,9246,6594,7249,7040,11478,5254,6273,3586,4841,9313,9585,11639,17506,28075,15989,5379,2244,2694,5655,11336,21316,22459,20006,12880,8230,9014
15249,7195,2830,3537,6055,5863,2461,1337,2980,6085,7977,8233,6496,5116,4288,3701,3322,5902,7400,14197,5435,6166,8106,7824,9378,11446,17356,18553,27049,15266,5065,1851,1909,4054,8207,15222,12239,5456,4680,7396,11638
17553,9542,10812,24037,25145,21136,9050,3248,1869,2831,7838,15275,19593,15704,10645,7033,4955,6433,7147,12951,4288,3816,2993,5275,11500,11857,13018,11638,15003,7722,2402,1048,1512,3537,7366,14100,17892,20433,13794,8236,8665
9087,4508,4470,10168,11546,9855,4117,1886,3538,8427,16986,25756,28304,22770,16846,12093,7791,6217,7229,13754,5541,5533,3435,3332,5164,5855,7387,2824,1484,503,275,319,781,1968,4700,9106,11040,12053,7109,2945,2471
6784,3889,6159,15938,20807,18850,8081,2845,1463,2143,6904,15289,22298,18917,13814,9560,6141,5218,6878,14051,5854,6173,2709,4164,9020,8130,7697,14065,22924,12359,3997,1395,1564,3560,7354,13623,12645,8774,5305,4065,5353
17637,10201,13112,28693,13593,6358,2244,1356,3795,10102,22867,28247,19878,12786,7409,4641,3857,7220,10266,21565,7833,6950,7629,7608,10027,9868,10735,10808,14901,7780,2529,1258,1938,4444,9143,16930,16787,12902,7814,5061,5788
16040,9383,13194,31810,32405,27304,11570,4399,3576,4763,6699,7611,6776,6834,7518,6812,5124,5244,9268,21115,7796,6569,6378,5001,4223,4437,5760,2371,1416,616,416,735,1864,4502,9491,18154,20544,20278,13977,9833,11544
8358,4261,4423,9664,7303,5181,1978,780,1646,6624,20474,30323,27002,18434,10132,5685,3420,4283,8664,21876,8735,8528,10087,8171,6616,7925,12430,15637,23584,12651,4144,1552,1825,4062,8484,15677,13178,6615,3822,3735,5305
14282,7902,9698,21197,14550,9783,4350,3005,7611,18106,33886,43206,36722,26239,17121,11603,8121,9433,10853,20360,7942,7035,7144,5180,3337,4557,8609,14788,24365,13663,4618,2032,2641,5439,10995,20809,19659,12489,6323,2952,2736
12811,7356,9656,22690,25360,21741,9535,4615,6401,11659,17420,24085,26525,20809,14349,9624,6265,6139,5099,7719,2431,2233,3145,3018,3915,5100,9016,16363,27643,15767,5106,1550,1263,2769,5860,11208,10294,6987,4260,3568,4867
5918,3011,3730,8748,9022,7602,3422,3081,9118,19671,30902,38596,36354,26148,16676,10438,7042,7864,7624,11918,3544,2357,2109,2910,5777,7587,11917,10292,13009,6537,2030,891,1298,3040,6713,12450,13318,11916,7245,4315,4682
1638,2164,9653,26488,26182,21499,9238,4470,6525,13729,26536,32865,25772,18446,12681,8976,6047,5679,9099,20330,7366,6557,7836,7178,8162,7120,7372,12809,20543,11196,3564,1392,1762,4037,8507,15943,15710,12090,7261,4725,5584
15661,7478,3785,6489,11512,11049,4994,3100,7277,14113,15647,14666,11423,8001,5634,3995,3055,4817,5669,11092,3352,2908,5247,3589,1196,1435,2840,2676,3534,1625,749,1076,2647,6030,12568,23799,25741,22825,14705,9113,10121
7402,3167,1893,4420,10990,11094,5008,3663,9348,21235,37182,46126,39357,26453,14964,8452,5142,5703,3620,3890,3100,5867,5935,4560,3815,6277,11573,6415,5429,2245,767,679,1606,4035,8600,16250,18771,18818,11429,4925,3731
13905,6643,3891,7295,13514,13131,5799,2490,3616,7618,15029,23356,26272,20518,13738,8961,5721,5409,6298,12216,4599,4795,4122,5033,8708,10519,14664,12012,14465,7236,2410,1225,1967,4477,9486,17703,17191,12431,7084,4128,4417
17080,8734,7071,15209,24411,23324,10433,5151,7613,16047,31682,42596,38689,27556,17306,11001,6944,6692,5600,8368,3017,4248,9882,9999,11847,11398,12531,11990,15702,8062,2596,1300,1973,4298,8917,16656,15320,9509,5600,4131,5445
14857,7404,4692,8892,13416,12651,5803,4106,9290,19970,31177,33660,23663,15564,10174,7020,4657,4774,5456,10327,3958,5097,9521,7895,6082,8080,13898,15304,21861,11586,3833,1574,1936,4286,8886,16592,17032,13595,7598,3009,2216
3415,3271,11327,29640,21056,14698,6430,4035,8581,16334,19794,24957,29092,23623,17404,11960,7861,6222,3492,2589,1551,2636,4013,4040,5191,3607,1752,2868,4548,1908,499,400,671,1713,4002,7600,6205,3601,3993,6504,10071
2173,786,392,951,2458,2353,1012,1071,4338,12045,25960,32106,23385,15877,10461,6965,5037,6025,8103,17161,6903,7722,8569,7421,7632,8882,13071,16082,23903,12972,4188,1293,1315,2911,6340,11806,11922,9898,5733,3369,4017
13856,7098,6263,14298,24254,23491,10559,5377,8611,17028,28224,36933,35672,26817,18259,12190,7704,6133,4990,7701,3879,5175,3528,3796,5842,3989,1583,2915,4614,2163,769,827,1777,4382,9338,17407,15866,9725,5218,3438,4365
15816,7456,2657,3158,8357,8561,3544,1094,699,1146,3498,6282,7459,6581,5651,4513,3962,6615,8449,16636,5743,5506,6819,6325,7065,5175,2820,534,115,119,204,415,937,2604,5648,10843,13187,14547,10320,7683,9358
10487,4789,1348,1021,3521,3613,1539,1310,4233,10927,22844,30217,26174,17585,9851,5467,3233,3334,5576,12680,5820,7773,9687,6731,2666,4990,10846,13264,19167,9838,3008,723,451,980,2294,4785,7796,10409,6753,3665,3933
4133,2740,7735,21274,28232,25815,11243,5075,6294,9733,9901,8081,5469,5086,5806,5534,4320,5046,3042,3336,2907,5724,7163,5177,3065,4286,8437,16036,26606,14914,4463,912,348,395,926,2165,3569,4717,3476,3172,4598
17657,9731,10790,23803,18968,14318,6203,3520,7419,16310,30004,40281,37859,27529,17757,11441,7901,9382,11645,22656,7467,6137,11128,10609,11349,11373,13838,14984,21619,11637,3615,1200,1280,2946,6515,12290,13641,13372,9741,8556,11406
12078,5664,2449,5123,19190,20645,9403,5188,8783,16275,21373,21348,15081,9314,5332,3006,1832,2162,3489,7725,3179,4387,6214,5845,6783,7036,8853,11589,17440,9341,3191,1666,2464,5222,10503,19695,22356,21702,14110,7737,7697
7103,3711,4685,10490,5939,3412,1528,2300,8612,20175,34454,40791,32038,21313,12557,7632,5015,5845,7852,16346,6555,7209,8519,7292,6647,8312,13133,14074,19591,10344,3188,925,772,1840,4064,8018,13435,19187,14137,9456,10757
3075,2308,6498,16967,14110,10472,4462,1979,3324,7446,15307,23233,25912,20813,14933,10597,7102,7137,5120,5914,2197,2583,3693,3203,3270,5279,9921,10392,14246,7338,2349,1145,1849,4137,8635,15942,16724,14747,8642,3600,2844
2029,1851,7000,19966,26700,24717,11077,6005,9846,17585,21379,20991,15973,10557,6351,4037,3372,6293,8478,16658,5447,5281,9432,9386,10795,11732,15598,17464,25378,14006,4481,1441,1515,3077,6530,12049,10355,6161,3557,2887,3981
18523,9778,9705,19943,13869,9492,4141,3002,7704,15400,18864,21490,21503,15839,10181,6382,4391,5474,6981,14073,5901,6522,3632,3196,4913,8119,15141,18715,28256,16257,5199,1467,1045,2248,4858,8917,7002,3399,2974,4635,7303
17799,9157,6998,12877,8379,5603,2051,608,520,1011,2122,3693,4392,3288,2042,1258,1727,5032,8621,19616,6475,5227,7756,7845,9614,8975,9243,9387,13034,6631,2002,783,1047,2538,5495,10425,13051,14867,10188,7137,8391
6505,4136,7790,19145,14970,10891,4638,2391,5212,9617,10839,11207,10418,8093,6112,4422,2885,3203,4739,10101,3299,3955,9345,9448,11048,11090,12862,16577,25394,14168,4382,1134,783,1706,3964,8025,12929,17677,11197,4065,2200
10020,6149,10329,25512,22819,17854,7721,3334,4474,10690,23970,28823,18966,11786,6813,4177,3063,4633,5137,9311,3299,3679,4088,5027,8286,7346,6261,3214,2833,1164,344,345,614,1588,3809,7464,8572,8998,7495,8072,11458
14248,7594,8370,18251,17613,14152,5986,2244,2341,4538,9234,12952,13028,10925,9155,7300,5804,7755,8862,15636,4196,1964,1797,3018,6473,5769,5115,4782,6134,2741,761,468,705,1939,4495,8615,8944,8132,5670,4962,6644
7691,4968,10181,25028,17280,11410,4750,2096,3639,7582,12335,13076,8212,4994,2891,1932,1800,4161,2125,627,1255,3201,3634,4023,6060,7225,10327,10836,14668,7406,2081,681,757,1833,4240,8507,11542,13912,8914,4477,4202
7484,4602,8285,19683,12258,7640,3229,2547,7576,18050,33842,41479,33101,22883,14910,9781,6555,6886,9522,19728,6072,3758,4072,3403,3549,4726,7566,4704,4714,2102,755,856,1943,4647,9811,18470,20314,19385,11465,4351,2663
9229,5028,6745,16518,20557,18570,8172,4072,6111,10081,10175,10200,10612,9851,9584,8125,6323,7239,10184,21954,7320,5771,11236,10438,10089,8213,7145,12956,20717,10989,3466,1024,945,2052,4600,8692,9989,10498,7040,4525,5367
3288,3187,10872,29471,29058,23910,10433,4968,6741,11359,14137,18993,23169,18574,13782,9702,6639,6390,6263,10579,2665,1411,3317,5606,10976,12167,15606,15433,21215,11303,3610,1402,1692,3718,7917,14498,11268,4490,3360,5385,8308
6945,4531,9637,23622,17481,12413,5393,3228,7183,12844,11617,8992,6889,6128,6380,5631,4491,5578,5931,10606,4436,5874,9050,8095,7800,5002,1141,1361,2258,883,374,385,796,2140,4992,9240,7659,4347,3261,4305,6598
12277,5919,4006,7370,7170,5817,2467,1394,3312,9012,21316,27374,20796,14691,10484,7488,5233,5334,3684,4129,2003,4092,10735,11278,13594,14491,18275,19932,28934,16069,5205,1672,1325,2551,5535,10158,9683,7079,4597,4033,5332
7387,3623,3481,7492,3304,1252,740,1834,8028,18398,28141,35287,34326,25648,17261,11686,8015,9060,10353,18484,4618,1184,2139,4219,9538,11024,14246,15863,22971,12707,4080,1431,1638,3793,7930,15042,16583,15975,11423,9308,11938
3153,3035,10820,28752,24712,18938,8144,3944,6257,10810,11487,12781,14025,11304,8493,6221,4531,5623,7527,14948,5434,5136,3987,3638,5261,7117,11758,13790,19889,10757,3530,1594,2278,5164,10697,20195,21641,19378,12175,7168,7639
15657,8214,8172,18909,27567,26026,11491,5668,8161,13797,15171,13235,8907,6163,4902,3765,3055,4612,7228,16319,6677,6831,5006,6719,12400,13073,15335,16675,24506,13657,4464,1660,1914,4282,8910,16725,17657,15636,10752,8401,10634
10002,4587,2592,5812,14411,14886,6674,3966,8026,17473,29444,35291,28660,20709,14788,10467,7333,7826,9346,18315,4990,2216,4860,4655,5056,6328,9303,3714,1938,751,417,602,1502,3791,8060,15417,18561,20285,12885,5852,4615
6543,4486,10002,25017,19378,14195,6224,4065,8888,16490,17577,17955,17588,13635,10234,7402,5141,5133,3209,3490,1249,2279,6531,5582,4473,6871,12552,10883,13393,6693,1918,735,921,2135,4902,9241,10376,10649,8669,8640,12270
2960,2748,9115,24939,27548,23820,10412,5517,9341,19517,34447,41513,33669,23193,15006,9830,5886,4372,2011,1186,1106,2902,7666,6229,4354,4800,7381,8599,11945,5959,2005,1174,2084,4871,9995,18613,16083,8272,3953,2452,3198
7240,5117,11707,28424,13297,6232,2485,2265,6892,16915,31406,35702,24119,15876,10839,7578,4999,4250,3627,5673,4368,7150,6336,5508,6150,5576,6310,11858,19229,10141,3207,1160,1139,2616,5504,10470,11393,10716,6439,3627,3917
11339,5999,6914,16930,25473,24341,10687,5107,7579,14730,24267,26922,18815,13898,11125,8830,5906,4794,6839,13957,5864,7473,9459,7211,5121,7851,14858,14323,19067,9944,3221,1443,2027,4705,9746,18135,15975,8757,4537,3197,3875
15308,8922,12825,28680,13855,6526,2332,1567,4598,12542,27475,39533,38099,28496,19229,12662,7931,6186,3956,4520,3528,6812,10355,10001,10948,7884,3668,5044,7656,3710,1315,1032,2225,5214,10817,20366,20242,14534,7409,2337,1293
17619,9284,8254,18167,25655,24163,10815,5573,8826,17132,27042,34869,34260,25875,18169,12534,8155,7587,5246,6175,4650,7983,8690,8267,9524,9841,12597,17413,27539,15562,5074,1965,2267,4869,10013,18691,19960,17258,11349,8107,9784
6849,3203,2574,6440,12960,12758,5583,2617,4398,11510,28172,39353,34457,24191,14904,9366,5710,4740,5302,9688,4466,6880,11187,9601,8347,9472,13862,15391,22077,12080,3799,1148,958,2280,5029,9412,10198,9704,7308,6939,9475
8736,5656,10679,26050,20616,15343,6520,3286,5369,10007,13464,16307,16135,12190,8467,5795,3845,3554,1808,1838,3073,6314,5712,7309,12587,12283,12454,9499,11332,5547,1679,691,1082,2702,5876,10896,10402,7648,4256,2236,2643
14157,7795,8886,19149,13320,9215,4084,3308,8757,18957,28777,33229,27851,19283,12173,7803,5076,5143,9538,22000,6208,3089,5319,5688,7561,8041,10022,6174,5979,2782,984,791,1710,3895,8120,15277,16121,14204,10145,8865,11600
579,1137,6618,19390,27385,25617,11512,5918,8948,14966,15549,15966,16105,12910,9966,7580,5187,5544,3485,4101,3796,7481,10605,7899,3939,4045,6178,7032,9745,4710,1355,587,939,2184,4948,9540,11654,12908,9076,6902,8492
15134,8641,12069,27710,24030,18715,7909,3321,4071,10357,27775,40213,35248,23950,13220,7415,4733,6592,7919,15232,4578,3084,1838,2415,5022,7288,11883,7100,6667,2806,767,450,638,1562,3725,7629,13016,18499,12732,6826,6528
2767,2792,9923,25271,14744,8559,3376,1484,2904,7365,15755,24985,28594,22289,15252,10429,6955,7347,10249,22176,8510,7526,6725,4934,3689,3028,3513,7496,11864,5805,1641,667,792,1905,4410,8579,12431,16142,10677,4963,4224
15766,7863,5807,10731,9342,7224,2848,1170,1862,5200,12641,16568,13162,9441,6610,4674,3262,3967,3924,7099,4754,7912,8574,7662,8038,6367,5093,9086,14328,7436,2445,1264,2177,4795,9817,18331,19573,17907,11902,8277,9711
15561,7746,4315,6500,3277,1703,632,670,2832,9424,23309,29668,21786,16084,12320,9699,7141,7917,7798,12601,4628,4973,6631,6303,7148,8645,12581,9251,10379,5096,1695,1212,2393,5458,11016,20876,21669,17882,11333,7477,8521
1773,1999,8393,22653,21934,17646,7599,3458,5142,8359,7960,6504,5037,3684,2883,2043,1577,2251,4032,9329,3465,4367,5708,5291,6315,8842,14311,11958,14520,7240,2123,803,1149,2660,5929,11123,10623,7877,5501,5249,7377
14018,7859,10358,23687,21155,16411,7251,4629,9958,20994,32525,36352,27045,17431,10079,6145,4328,6248,9479,21276,6617,4022,2789,1723,1049,2750,6915,12399,19768,10496,3174,864,676,1426,3224,6546,8420,9950,7752,7101,9596
18056,9725,10179,22190,20466,16349,6986,2986,3727,9545,25201,37029,33477,23103,12912,7264,4562,5763,7011,13992,4481,3615,3915,4654,7900,9657,14503,18522,28449,16156,4941,1115,352,511,1091,2504,4480,6512,6129,7285,10735
